ts,t_s,batt.capacity_pct,batt.charge_uah,batt.current_ua,batt.power_mw,batt.voltage_uv,power_mw_calc
7412847887916263,49.876057234,27.0,1300000.0,269000.0,1.0,3761.0,1011.709
7412848139722109,50.12786308,27.0,1300000.0,269000.0,1.0,3761.0,1011.709
7412848388271263,50.376412234,27.0,1300000.0,525000.0,1.0,3751.0,1969.275
7412848638097494,50.626238465,27.0,1300000.0,525000.0,1.0,3751.0,1969.275
7412848887909494,50.876050465,27.0,1300000.0,525000.0,1.0,3751.0,1969.275
7412849138667879,51.12680885,27.0,1300000.0,525000.0,1.0,3751.0,1969.275
7412849387696186,51.375837157,27.0,1300000.0,270000.0,1.0,3761.0,1015.4699999999999
7412849637966417,51.626107388,27.0,1300000.0,270000.0,1.0,3761.0,1015.4699999999999
7412849887446340,51.875587311,27.0,1300000.0,270000.0,1.0,3761.0,1015.4699999999999
7412850139237494,52.127378465,27.0,1300000.0,270000.0,1.0,3761.0,1015.4699999999999
7412850388113109,52.37625408,27.0,1300000.0,255000.0,0.0,3761.0,959.0550000000001
7412850638145186,52.626286157,27.0,1300000.0,255000.0,0.0,3761.0,959.0550000000001
7412850888210109,52.87635108,27.0,1300000.0,255000.0,0.0,3761.0,959.0550000000001
7412851139692186,53.127833157,27.0,1300000.0,255000.0,0.0,3761.0,959.0550000000001
7412851387800494,53.375941465,27.0,1300000.0,225000.0,0.0,3762.0,846.4499999999999
7412851638332494,53.626473465,27.0,1300000.0,225000.0,0.0,3762.0,846.4499999999999
7412851887717494,53.875858465,27.0,1300000.0,225000.0,0.0,3762.0,846.4499999999999
7412852137557417,54.125698388,27.0,1300000.0,225000.0,0.0,3762.0,846.4499999999999
7412852388149725,54.376290696,27.0,1300000.0,273000.0,1.0,3762.0,1027.0259999999998
7412852638445802,54.626586773,27.0,1300000.0,273000.0,1.0,3762.0,1027.0259999999998
7412852888207263,54.876348234,27.0,1300000.0,273000.0,1.0,3762.0,1027.0259999999998
7412853139033725,55.127174696,27.0,1300000.0,273000.0,1.0,3762.0,1027.0259999999998
7412853388284263,55.376425234,27.0,1300000.0,234000.0,0.0,3762.0,880.308
7412853637958648,55.626099619,27.0,1300000.0,234000.0,0.0,3762.0,880.308
7412853887655263,55.875796234,27.0,1300000.0,234000.0,0.0,3762.0,880.308
7412854139269110,56.127410081,27.0,1300000.0,234000.0,0.0,3762.0,880.308
7412854387781187,56.375922158,27.0,1300000.0,226000.0,0.0,3762.0,850.212
7412854638077802,56.626218773,27.0,1300000.0,226000.0,0.0,3762.0,850.212
7412854887723648,56.875864619,27.0,1300000.0,226000.0,0.0,3762.0,850.212
7412855138502110,57.126643081,27.0,1300000.0,226000.0,0.0,3762.0,850.212
7412855388337187,57.376478158,27.0,1300000.0,262000.0,0.0,3762.0,985.6440000000001
7412855637816264,57.625957235,27.0,1300000.0,262000.0,0.0,3762.0,985.6440000000001
7412855888093417,57.876234388,27.0,1300000.0,262000.0,0.0,3762.0,985.6440000000001
7412856138383033,58.126524004,27.0,1300000.0,262000.0,0.0,3762.0,985.6440000000001
7412856387859264,58.376000235,27.0,1300000.0,224000.0,0.0,3763.0,842.9119999999999
7412856637551264,58.625692235,27.0,1300000.0,224000.0,0.0,3763.0,842.9119999999999
7412856887910956,58.876051927,27.0,1300000.0,224000.0,0.0,3763.0,842.9119999999999
7412857137451341,59.125592312,27.0,1300000.0,224000.0,0.0,3763.0,842.9119999999999
7412857387490110,59.375631081,27.0,1300000.0,294000.0,1.0,3759.0,1105.146
7412857638223264,59.626364235,27.0,1300000.0,294000.0,1.0,3759.0,1105.146
7412857888694033,59.876835004,27.0,1300000.0,294000.0,1.0,3759.0,1105.146
