ts,t_s,batt.capacity_pct,batt.charge_uah,batt.current_ua,batt.power_mw,batt.voltage_uv,power_mw_calc
7416648137500797,73.001316927,34.0,1662000.0,-2039000.0,8.0,3927.0,-8007.152999999998
7416648387574028,73.251390158,34.0,1662000.0,-2039000.0,8.0,3927.0,-8007.152999999998
7416648638126643,73.501942773,34.0,1662000.0,-1876000.0,7.0,3921.0,-7355.795999999999
7416648888335259,73.752151389,34.0,1662000.0,-1876000.0,7.0,3921.0,-7355.795999999999
7416649137735182,74.001551312,34.0,1662000.0,-1876000.0,7.0,3921.0,-7355.795999999999
7416649388029336,74.251845466,34.0,1662000.0,-1876000.0,7.0,3921.0,-7355.795999999999
7416649637590567,74.501406697,34.0,1662000.0,-1735000.0,6.0,3916.0,-6794.259999999999
7416649887501720,74.75131785,34.0,1662000.0,-1735000.0,6.0,3916.0,-6794.259999999999
7416650137831259,75.001647389,34.0,1662000.0,-1735000.0,6.0,3916.0,-6794.259999999999
7416650387412105,75.251228235,34.0,1662000.0,-1735000.0,6.0,3916.0,-6794.259999999999
7416650638092105,75.501908235,34.0,1662000.0,-1897000.0,7.0,3922.0,-7440.034000000001
7416650888127490,75.75194362,34.0,1662000.0,-1897000.0,7.0,3922.0,-7440.034000000001
7416651138215259,76.002031389,34.0,1662000.0,-1897000.0,7.0,3922.0,-7440.034000000001
7416651388341028,76.252157158,34.0,1662000.0,-1897000.0,7.0,3922.0,-7440.034000000001
7416651637894336,76.501710466,34.0,1662000.0,-1842000.0,7.0,3922.0,-7224.324
7416651887817644,76.751633774,34.0,1662000.0,-1842000.0,7.0,3922.0,-7224.324
7416652138162567,77.001978697,34.0,1662000.0,-1842000.0,7.0,3922.0,-7224.324
7416652387715798,77.251531928,34.0,1662000.0,-1842000.0,7.0,3922.0,-7224.324
7416652637927874,77.501744004,34.0,1662000.0,-1891000.0,7.0,3922.0,-7416.502
7416652888060721,77.751876851,34.0,1662000.0,-1891000.0,7.0,3922.0,-7416.502
7416653139049644,78.002865774,34.0,1662000.0,-1891000.0,7.0,3922.0,-7416.502
7416653388137644,78.251953774,34.0,1664000.0,-1891000.0,7.0,3922.0,-7416.502
7416653637824105,78.501640235,34.0,1664000.0,-1872000.0,7.0,3921.0,-7340.112
7416653887805951,78.751622081,34.0,1664000.0,-1872000.0,7.0,3921.0,-7340.112
7416654138335567,79.002151697,34.0,1664000.0,-1872000.0,7.0,3921.0,-7340.112
7416654387628182,79.251444312,34.0,1664000.0,-1872000.0,7.0,3921.0,-7340.112
7416654638108490,79.50192462,34.0,1664000.0,-2046000.0,8.0,3928.0,-8036.688
7416654888196798,79.752012928,34.0,1664000.0,-2046000.0,8.0,3928.0,-8036.688
7416655137403182,80.001219312,34.0,1664000.0,-2046000.0,8.0,3928.0,-8036.688
7416655388174259,80.251990389,34.0,1664000.0,-2046000.0,8.0,3928.0,-8036.688
7416655638021721,80.501837851,34.0,1664000.0,-1986000.0,7.0,3927.0,-7799.022
7416655888496182,80.752312312,34.0,1664000.0,-1986000.0,7.0,3927.0,-7799.022
7416656137833413,81.001649543,34.0,1664000.0,-1986000.0,7.0,3927.0,-7799.022
7416656387767875,81.251584005,34.0,1664000.0,-1986000.0,7.0,3927.0,-7799.022
7416656638021029,81.501837159,34.0,1664000.0,-1789000.0,7.0,3920.0,-7012.88
7416656888407798,81.752223928,34.0,1664000.0,-1789000.0,7.0,3920.0,-7012.88
7416657138327567,82.002143697,34.0,1664000.0,-1789000.0,7.0,3920.0,-7012.88
7416657387383490,82.25119962,34.0,1664000.0,-1789000.0,7.0,3920.0,-7012.88
7416657637390259,82.501206389,34.0,1664000.0,-1950000.0,7.0,3923.0,-7649.849999999999
7416657888115567,82.751931697,34.0,1664000.0,-1950000.0,7.0,3923.0,-7649.849999999999
7416658138157029,83.001973159,34.0,1664000.0,-1950000.0,7.0,3923.0,-7649.849999999999
7416658388139183,83.251955313,35.0,1667000.0,-1950000.0,7.0,3923.0,-7649.849999999999
7416658638378952,83.502195082,35.0,1667000.0,-2023000.0,7.0,3927.0,-7944.320999999999
7416658888080490,83.75189662,35.0,1667000.0,-2023000.0,7.0,3927.0,-7944.320999999999
7416659137961106,84.001777236,35.0,1667000.0,-2023000.0,7.0,3927.0,-7944.320999999999
7416659387560413,84.251376543,35.0,1667000.0,-2023000.0,7.0,3927.0,-7944.320999999999
7416659638192490,84.50200862,35.0,1667000.0,-1801000.0,7.0,3919.0,-7058.119
7416659887864183,84.751680313,35.0,1667000.0,-1801000.0,7.0,3919.0,-7058.119
7416660137739183,85.001555313,35.0,1667000.0,-1801000.0,7.0,3919.0,-7058.119
7416660388497413,85.252313543,35.0,1667000.0,-1801000.0,7.0,3919.0,-7058.119
7416660638343798,85.502159928,35.0,1667000.0,-1879000.0,7.0,3920.0,-7365.68
7416660888479260,85.75229539,35.0,1667000.0,-1879000.0,7.0,3920.0,-7365.68
7416661138494260,86.00231039,35.0,1667000.0,-1879000.0,7.0,3920.0,-7365.68
7416661387889106,86.251705236,35.0,1667000.0,-1879000.0,7.0,3920.0,-7365.68
7416661637751183,86.501567313,35.0,1667000.0,-2002000.0,7.0,3926.0,-7859.851999999999
7416661888207490,86.75202362,35.0,1667000.0,-2002000.0,7.0,3926.0,-7859.851999999999
7416662137725952,87.001542082,35.0,1667000.0,-2002000.0,7.0,3926.0,-7859.851999999999
7416662388156183,87.251972313,35.0,1667000.0,-2002000.0,7.0,3926.0,-7859.851999999999
7416662638375490,87.50219162,35.0,1667000.0,-1986000.0,7.0,3925.0,-7795.050000000001
7416662887977414,87.751793544,35.0,1667000.0,-1986000.0,7.0,3925.0,-7795.050000000001
7416663138081644,88.001897774,35.0,1667000.0,-1986000.0,7.0,3925.0,-7795.050000000001
7416663388104106,88.251920236,35.0,1670000.0,-1986000.0,7.0,3925.0,-7795.050000000001
7416663637633029,88.501449159,35.0,1670000.0,-2002000.0,7.0,3927.0,-7861.853999999999
7416663888061952,88.751878082,35.0,1670000.0,-2002000.0,7.0,3927.0,-7861.853999999999
7416664138847491,89.002663621,35.0,1670000.0,-2002000.0,7.0,3927.0,-7861.853999999999
7416664388171567,89.251987697,35.0,1670000.0,-2002000.0,7.0,3927.0,-7861.853999999999
7416664638129337,89.501945467,35.0,1670000.0,-2000000.0,7.0,3928.0,-7856.0
7416664887658337,89.751474467,35.0,1670000.0,-2000000.0,7.0,3928.0,-7856.0
7416665138119183,90.001935313,35.0,1670000.0,-2000000.0,7.0,3928.0,-7856.0
7416665387628414,90.251444544,35.0,1670000.0,-2000000.0,7.0,3928.0,-7856.0
7416665637437721,90.501253851,35.0,1670000.0,-2003000.0,7.0,3928.0,-7867.784000000001
7416665888273721,90.752089851,35.0,1670000.0,-2003000.0,7.0,3928.0,-7867.784000000001
7416666138514645,91.002330775,35.0,1670000.0,-2003000.0,7.0,3928.0,-7867.784000000001
7416666387713337,91.251529467,35.0,1670000.0,-2003000.0,7.0,3928.0,-7867.784000000001
7416666637875183,91.501691313,35.0,1670000.0,-1861000.0,7.0,3923.0,-7300.703
7416666888550260,91.75236639,35.0,1670000.0,-1861000.0,7.0,3923.0,-7300.703
7416667138275260,92.00209139,35.0,1670000.0,-1861000.0,7.0,3923.0,-7300.703
7416667387604491,92.251420621,35.0,1670000.0,-1861000.0,7.0,3923.0,-7300.703
7416667638161337,92.501977467,35.0,1670000.0,-1979000.0,7.0,3926.0,-7769.553999999999
7416667888109645,92.751925775,35.0,1670000.0,-1979000.0,7.0,3926.0,-7769.553999999999
7416668138528106,93.002344236,35.0,1670000.0,-1979000.0,7.0,3926.0,-7769.553999999999
7416668387794645,93.251610775,35.0,1670000.0,-1979000.0,7.0,3926.0,-7769.553999999999
7416668637624106,93.501440236,35.0,1673000.0,-2010000.0,7.0,3927.0,-7893.2699999999995
7416668888706029,93.752522159,35.0,1673000.0,-2010000.0,7.0,3927.0,-7893.2699999999995
7416669138069952,94.001886082,35.0,1673000.0,-2010000.0,7.0,3927.0,-7893.2699999999995
7416669388214568,94.252030698,35.0,1673000.0,-2010000.0,7.0,3927.0,-7893.2699999999995
7416669637971876,94.501788006,35.0,1673000.0,-1980000.0,7.0,3927.0,-7775.46
7416669888178337,94.751994467,35.0,1673000.0,-1980000.0,7.0,3927.0,-7775.46
7416670137764106,95.001580236,35.0,1673000.0,-1980000.0,7.0,3927.0,-7775.46
7416670387800183,95.251616313,35.0,1673000.0,-1980000.0,7.0,3927.0,-7775.46
7416670637558645,95.501374775,35.0,1673000.0,-1974000.0,7.0,3926.0,-7749.924
7416670887898029,95.751714159,35.0,1673000.0,-1974000.0,7.0,3926.0,-7749.924
7416671137843183,96.001659313,35.0,1673000.0,-1974000.0,7.0,3926.0,-7749.924
7416671387748106,96.251564236,35.0,1673000.0,-1974000.0,7.0,3926.0,-7749.924
7416671637854953,96.501671083,35.0,1673000.0,-2007000.0,7.0,3927.0,-7881.4890000000005
7416671888262260,96.75207839,35.0,1673000.0,-2007000.0,7.0,3927.0,-7881.4890000000005
7416672138096799,97.001912929,35.0,1673000.0,-2007000.0,7.0,3927.0,-7881.4890000000005
7416672387928414,97.251744544,35.0,1673000.0,-2007000.0,7.0,3927.0,-7881.4890000000005
7416672638222568,97.502038698,35.0,1673000.0,-1987000.0,7.0,3927.0,-7802.949
7416672887948491,97.751764621,35.0,1673000.0,-1987000.0,7.0,3927.0,-7802.949
7416673138273106,98.002089236,35.0,1673000.0,-1987000.0,7.0,3927.0,-7802.949
7416673388626953,98.252443083,35.0,1673000.0,-1987000.0,7.0,3927.0,-7802.949
7416673637387876,98.501204006,35.0,1676000.0,-1955000.0,7.0,3926.0,-7675.33
7416673888185030,98.75200116,35.0,1676000.0,-1955000.0,7.0,3926.0,-7675.33
7416674138121645,99.001937775,35.0,1676000.0,-1955000.0,7.0,3926.0,-7675.33
7416674388174337,99.251990467,35.0,1676000.0,-1955000.0,7.0,3926.0,-7675.33
7416674637761414,99.501577544,35.0,1676000.0,-1964000.0,7.0,3926.0,-7710.664000000001
7416674887665337,99.751481467,35.0,1676000.0,-1964000.0,7.0,3926.0,-7710.664000000001
7416675137526337,100.001342467,35.0,1676000.0,-1964000.0,7.0,3926.0,-7710.664000000001
7416675387722953,100.251539083,35.0,1676000.0,-1964000.0,7.0,3926.0,-7710.664000000001
7416675637755260,100.50157139,35.0,1676000.0,-1937000.0,7.0,3923.0,-7598.851
7416675887832722,100.751648852,35.0,1676000.0,-1937000.0,7.0,3923.0,-7598.851
7416676137468184,101.001284314,35.0,1676000.0,-1937000.0,7.0,3923.0,-7598.851
7416676387896107,101.251712237,35.0,1676000.0,-1937000.0,7.0,3923.0,-7598.851
7416676637924107,101.501740237,35.0,1676000.0,-1987000.0,7.0,3927.0,-7802.949
7416676887473107,101.751289237,35.0,1676000.0,-1987000.0,7.0,3927.0,-7802.949
7416677137848184,102.001664314,35.0,1676000.0,-1987000.0,7.0,3927.0,-7802.949
7416677388354261,102.252170391,35.0,1676000.0,-1987000.0,7.0,3927.0,-7802.949
7416677637721030,102.50153716,35.0,1676000.0,-1954000.0,7.0,3926.0,-7671.4039999999995
7416677889726645,102.753542775,35.0,1676000.0,-1954000.0,7.0,3926.0,-7671.4039999999995
7416678138353338,103.002169468,35.0,1676000.0,-1954000.0,7.0,3926.0,-7671.4039999999995
7416678388571491,103.252387621,35.0,1676000.0,-1954000.0,7.0,3926.0,-7671.4039999999995
7416678637816107,103.501632237,35.0,1676000.0,-1990000.0,7.0,3927.0,-7814.73
7416678888074568,103.751890698,35.0,1678000.0,-1990000.0,7.0,3927.0,-7814.73
7416679137856799,104.001672929,35.0,1678000.0,-1990000.0,7.0,3927.0,-7814.73
7416679387946030,104.25176216,35.0,1678000.0,-1990000.0,7.0,3927.0,-7814.73
7416679637939261,104.501755391,35.0,1678000.0,-1873000.0,7.0,3927.0,-7355.271
7416679887971261,104.751787391,35.0,1678000.0,-1873000.0,7.0,3927.0,-7355.271
7416680138061645,105.001877775,35.0,1678000.0,-1873000.0,7.0,3927.0,-7355.271
7416680388184492,105.252000622,35.0,1678000.0,-1873000.0,7.0,3927.0,-7355.271
7416680637650953,105.501467083,35.0,1678000.0,-1936000.0,7.0,3926.0,-7600.736000000001
7416680888246876,105.752063006,35.0,1678000.0,-1936000.0,7.0,3926.0,-7600.736000000001
7416681137758030,106.00157416,35.0,1678000.0,-1936000.0,7.0,3926.0,-7600.736000000001
7416681387834261,106.251650391,35.0,1678000.0,-1936000.0,7.0,3926.0,-7600.736000000001
7416681637852107,106.501668237,35.0,1678000.0,-1972000.0,7.0,3927.0,-7744.044
7416681888116415,106.751932545,35.0,1678000.0,-1972000.0,7.0,3927.0,-7744.044
7416682138299799,107.002115929,35.0,1678000.0,-1972000.0,7.0,3927.0,-7744.044
7416682387447261,107.251263391,35.0,1678000.0,-1972000.0,7.0,3927.0,-7744.044
7416682638471799,107.502287929,35.0,1678000.0,-1986000.0,7.0,3927.0,-7799.022
7416682887515876,107.751332006,35.0,1678000.0,-1986000.0,7.0,3927.0,-7799.022
7416683137662569,108.001478699,35.0,1678000.0,-1986000.0,7.0,3927.0,-7799.022
7416683387360799,108.251176929,35.0,1678000.0,-1986000.0,7.0,3927.0,-7799.022
7416683638017415,108.501833545,35.0,1678000.0,-1990000.0,7.0,3927.0,-7814.73
7416683887714030,108.75153016,35.0,1681000.0,-1990000.0,7.0,3927.0,-7814.73
7416684137505030,109.00132116,35.0,1681000.0,-1990000.0,7.0,3927.0,-7814.73
7416684387838569,109.251654699,35.0,1681000.0,-1990000.0,7.0,3927.0,-7814.73
7416684637958338,109.501774468,35.0,1681000.0,-1955000.0,7.0,3927.0,-7677.285
7416684887597953,109.751414083,35.0,1681000.0,-1955000.0,7.0,3927.0,-7677.285
7416685137716184,110.001532314,35.0,1681000.0,-1955000.0,7.0,3927.0,-7677.285
7416685387993030,110.25180916,35.0,1681000.0,-1955000.0,7.0,3927.0,-7677.285
7416685637742569,110.501558699,35.0,1681000.0,-1978000.0,7.0,3927.0,-7767.606
7416685888114030,110.75193016,35.0,1681000.0,-1978000.0,7.0,3927.0,-7767.606
7416686138422646,111.002238776,35.0,1681000.0,-1978000.0,7.0,3927.0,-7767.606
7416686387703492,111.251519622,35.0,1681000.0,-1978000.0,7.0,3927.0,-7767.606
7416686637409646,111.501225776,35.0,1681000.0,-1993000.0,7.0,3927.0,-7826.511
7416686887915800,111.75173193,35.0,1681000.0,-1993000.0,7.0,3927.0,-7826.511
7416687138280723,112.002096853,35.0,1681000.0,-1993000.0,7.0,3927.0,-7826.511
7416687388157646,112.251973776,35.0,1681000.0,-1993000.0,7.0,3927.0,-7826.511
7416687638180415,112.501996545,35.0,1681000.0,-1961000.0,7.0,3927.0,-7700.847
7416687887814954,112.751631084,35.0,1681000.0,-1961000.0,7.0,3927.0,-7700.847
7416688138300800,113.00211693,35.0,1681000.0,-1961000.0,7.0,3927.0,-7700.847
7416688387776107,113.251592237,35.0,1681000.0,-1961000.0,7.0,3927.0,-7700.847
7416688637977338,113.501793468,35.0,1681000.0,-1788000.0,7.0,3916.0,-7001.807999999999
7416688887975184,113.751791314,35.0,1681000.0,-1788000.0,7.0,3916.0,-7001.807999999999
7416689138188492,114.002004622,35.0,1684000.0,-1788000.0,7.0,3916.0,-7001.807999999999
7416689387442877,114.251259007,35.0,1684000.0,-1788000.0,7.0,3916.0,-7001.807999999999
7416689637870031,114.501686161,35.0,1684000.0,-2002000.0,7.0,3928.0,-7863.855999999999
7416689887908492,114.751724622,35.0,1684000.0,-2002000.0,7.0,3928.0,-7863.855999999999
7416690137862261,115.001678391,35.0,1684000.0,-2002000.0,7.0,3928.0,-7863.855999999999
7416690388551492,115.252367622,35.0,1684000.0,-2002000.0,7.0,3928.0,-7863.855999999999
7416690638355800,115.50217193,35.0,1684000.0,-2014000.0,7.0,3929.0,-7913.005999999999
7416690887534877,115.751351007,35.0,1684000.0,-2014000.0,7.0,3929.0,-7913.005999999999
7416691137562646,116.001378776,35.0,1684000.0,-2014000.0,7.0,3929.0,-7913.005999999999
7416691387798954,116.251615084,35.0,1684000.0,-2014000.0,7.0,3929.0,-7913.005999999999
7416691637586031,116.501402161,35.0,1684000.0,-1964000.0,7.0,3927.0,-7712.628
7416691887820723,116.751636853,35.0,1684000.0,-1964000.0,7.0,3927.0,-7712.628
7416692137784185,117.001600315,35.0,1684000.0,-1964000.0,7.0,3927.0,-7712.628
7416692388465723,117.252281853,35.0,1684000.0,-1964000.0,7.0,3927.0,-7712.628
7416692638487492,117.502303622,35.0,1684000.0,-1931000.0,7.0,3927.0,-7583.036999999999
7416692887734954,117.751551084,35.0,1684000.0,-1931000.0,7.0,3927.0,-7583.036999999999
7416693138503262,118.002319392,35.0,1684000.0,-1931000.0,7.0,3927.0,-7583.036999999999
7416693387561031,118.251377161,35.0,1684000.0,-1931000.0,7.0,3927.0,-7583.036999999999
7416693638250031,118.502066161,35.0,1684000.0,-1949000.0,7.0,3926.0,-7651.773999999999
7416693888313954,118.752130084,35.0,1684000.0,-1949000.0,7.0,3926.0,-7651.773999999999
7416694138648492,119.002464622,35.0,1686000.0,-1949000.0,7.0,3926.0,-7651.773999999999
7416694387522954,119.251339084,35.0,1686000.0,-1949000.0,7.0,3926.0,-7651.773999999999
7416694638286646,119.502102776,35.0,1686000.0,-1970000.0,7.0,3928.0,-7738.16
7416694887619877,119.751436007,35.0,1686000.0,-1970000.0,7.0,3928.0,-7738.16
7416695138026646,120.001842776,35.0,1686000.0,-1970000.0,7.0,3928.0,-7738.16
7416695387992416,120.251808546,35.0,1686000.0,-1970000.0,7.0,3928.0,-7738.16
7416695637895492,120.501711622,35.0,1686000.0,-1928000.0,7.0,3926.0,-7569.3279999999995
7416695888052723,120.751868853,35.0,1686000.0,-1928000.0,7.0,3926.0,-7569.3279999999995
7416696138329031,121.002145161,35.0,1686000.0,-1928000.0,7.0,3926.0,-7569.3279999999995
7416696387455262,121.251271392,35.0,1686000.0,-1928000.0,7.0,3926.0,-7569.3279999999995
7416696637572492,121.501388622,35.0,1686000.0,-1929000.0,7.0,3926.0,-7573.254
7416696888527569,121.752343699,35.0,1686000.0,-1929000.0,7.0,3926.0,-7573.254
7416697137915262,122.001731392,35.0,1686000.0,-1929000.0,7.0,3926.0,-7573.254
7416697387794954,122.251611084,35.0,1686000.0,-1929000.0,7.0,3926.0,-7573.254
7416697637617339,122.501433469,35.0,1686000.0,-1858000.0,7.0,3923.0,-7288.933999999999
7416697887962877,122.751779007,35.0,1686000.0,-1858000.0,7.0,3923.0,-7288.933999999999
7416698137832108,123.001648238,35.0,1686000.0,-1858000.0,7.0,3923.0,-7288.933999999999
7416698387895800,123.25171193,35.0,1686000.0,-1858000.0,7.0,3923.0,-7288.933999999999
7416698637696185,123.501512315,35.0,1686000.0,-1903000.0,7.0,3926.0,-7471.178
7416698888359570,123.7521757,35.0,1686000.0,-1903000.0,7.0,3926.0,-7471.178
7416699138278954,124.002095084,35.0,1686000.0,-1903000.0,7.0,3926.0,-7471.178
7416699387669108,124.251485238,35.0,1689000.0,-1903000.0,7.0,3926.0,-7471.178
7416699637866031,124.501682161,35.0,1689000.0,-1984000.0,7.0,3928.0,-7793.152
7416699888286031,124.752102161,35.0,1689000.0,-1984000.0,7.0,3928.0,-7793.152
7416700138350339,125.002166469,35.0,1689000.0,-1984000.0,7.0,3928.0,-7793.152
7416700387503877,125.251320007,35.0,1689000.0,-1984000.0,7.0,3928.0,-7793.152
7416700637562031,125.501378161,35.0,1689000.0,-1991000.0,7.0,3929.0,-7822.639
7416700887898031,125.751714161,35.0,1689000.0,-1991000.0,7.0,3929.0,-7822.639
7416701138072185,126.001888315,35.0,1689000.0,-1991000.0,7.0,3929.0,-7822.639
7416701387975493,126.251791623,35.0,1689000.0,-1991000.0,7.0,3929.0,-7822.639
7416701638274877,126.502091007,35.0,1689000.0,-1842000.0,7.0,3926.0,-7231.692
7416701888325031,126.752141161,35.0,1689000.0,-1842000.0,7.0,3926.0,-7231.692
7416702137671570,127.0014877,35.0,1689000.0,-1842000.0,7.0,3926.0,-7231.692
7416702388122262,127.251938392,35.0,1689000.0,-1842000.0,7.0,3926.0,-7231.692
7416702637611570,127.5014277,35.0,1689000.0,-2041000.0,8.0,3929.0,-8019.089000000001
7416702888066031,127.751882161,35.0,1689000.0,-2041000.0,8.0,3929.0,-8019.089000000001
7416703138470262,128.002286392,35.0,1689000.0,-2041000.0,8.0,3929.0,-8019.089000000001
7416703388408493,128.252224623,35.0,1689000.0,-2041000.0,8.0,3929.0,-8019.089000000001
7416703637683570,128.5014997,35.0,1689000.0,-2056000.0,8.0,3930.0,-8080.080000000001
7416703887742031,128.751558161,35.0,1689000.0,-2056000.0,8.0,3930.0,-8080.080000000001
7416704137909724,129.001725854,35.0,1689000.0,-2056000.0,8.0,3930.0,-8080.080000000001
7416704387983185,129.251799315,35.0,1692000.0,-2056000.0,8.0,3930.0,-8080.080000000001
7416704637911493,129.501727623,35.0,1692000.0,-2014000.0,7.0,3930.0,-7915.0199999999995
7416704888230955,129.752047085,35.0,1692000.0,-2014000.0,7.0,3930.0,-7915.0199999999995
7416705138318878,130.002135008,35.0,1692000.0,-2014000.0,7.0,3930.0,-7915.0199999999995
7416705388283801,130.252099931,35.0,1692000.0,-2014000.0,7.0,3930.0,-7915.0199999999995
7416705638105031,130.501921161,35.0,1692000.0,-1842000.0,7.0,3924.0,-7228.007999999999
7416705888061416,130.751877546,35.0,1692000.0,-1842000.0,7.0,3924.0,-7228.007999999999
7416706137579570,131.0013957,35.0,1692000.0,-1842000.0,7.0,3924.0,-7228.007999999999
7416706387931570,131.2517477,35.0,1692000.0,-1842000.0,7.0,3924.0,-7228.007999999999
7416706637801955,131.501618085,35.0,1692000.0,-1992000.0,7.0,3928.0,-7824.575999999999
7416706887849032,131.751665162,35.0,1692000.0,-1992000.0,7.0,3928.0,-7824.575999999999
7416707138116724,132.001932854,35.0,1692000.0,-1992000.0,7.0,3928.0,-7824.575999999999
7416707388124801,132.251940931,35.0,1692000.0,-1992000.0,7.0,3928.0,-7824.575999999999
7416707638212493,132.502028623,35.0,1692000.0,-1991000.0,7.0,3929.0,-7822.639
7416707887824185,132.751640315,35.0,1692000.0,-1991000.0,7.0,3929.0,-7822.639
7416708138087570,133.0019037,35.0,1692000.0,-1991000.0,7.0,3929.0,-7822.639
7416708387790262,133.251606392,35.0,1692000.0,-1991000.0,7.0,3929.0,-7822.639
7416708638074339,133.501890469,35.0,1692000.0,-1995000.0,7.0,3930.0,-7840.35
7416708887955878,133.751772008,35.0,1692000.0,-1995000.0,7.0,3930.0,-7840.35
7416709138466647,134.002282777,35.0,1692000.0,-1995000.0,7.0,3930.0,-7840.35
7416709388263801,134.252079931,35.0,1692000.0,-1995000.0,7.0,3930.0,-7840.35
7416709637716416,134.501532546,35.0,1695000.0,-2003000.0,7.0,3929.0,-7869.787000000001
7416709887605724,134.751421854,35.0,1695000.0,-2003000.0,7.0,3929.0,-7869.787000000001
7416710138289724,135.002105854,35.0,1695000.0,-2003000.0,7.0,3929.0,-7869.787000000001
7416710387498878,135.251315008,35.0,1695000.0,-2003000.0,7.0,3929.0,-7869.787000000001
7416710637432493,135.501248623,35.0,1695000.0,-1949000.0,7.0,3926.0,-7651.773999999999
7416710887297416,135.751113546,35.0,1695000.0,-1949000.0,7.0,3926.0,-7651.773999999999
7416711138378570,136.0021947,35.0,1695000.0,-1949000.0,7.0,3926.0,-7651.773999999999
7416711388347263,136.252163393,35.0,1695000.0,-1949000.0,7.0,3926.0,-7651.773999999999
7416711637591186,136.501407316,35.0,1695000.0,-1992000.0,7.0,3929.0,-7826.568000000001
7416711887924493,136.751740623,35.0,1695000.0,-1992000.0,7.0,3929.0,-7826.568000000001
7416712137446570,137.0012627,35.0,1695000.0,-1992000.0,7.0,3929.0,-7826.568000000001
7416712387838647,137.251654777,35.0,1695000.0,-1992000.0,7.0,3929.0,-7826.568000000001
7416712638024801,137.501840931,35.0,1695000.0,-1979000.0,7.0,3929.0,-7775.491
7416712887423493,137.751239623,35.0,1695000.0,-1979000.0,7.0,3929.0,-7775.491
7416713138184186,138.002000316,35.0,1695000.0,-1979000.0,7.0,3929.0,-7775.491
7416713388223878,138.252040008,35.0,1695000.0,-1979000.0,7.0,3929.0,-7775.491
7416713638018263,138.501834393,35.0,1695000.0,-1971000.0,7.0,3928.0,-7742.087999999999
7416713887544417,138.751360547,35.0,1695000.0,-1971000.0,7.0,3928.0,-7742.087999999999
7416714138034032,139.001850162,35.0,1695000.0,-1971000.0,7.0,3928.0,-7742.087999999999
7416714387907494,139.251723624,35.0,1695000.0,-1971000.0,7.0,3928.0,-7742.087999999999
7416714637945032,139.501761162,35.0,1698000.0,-1953000.0,7.0,3930.0,-7675.289999999999
7416714887486032,139.751302162,35.0,1698000.0,-1953000.0,7.0,3930.0,-7675.289999999999
7416715137401955,140.001218085,35.0,1698000.0,-1953000.0,7.0,3930.0,-7675.289999999999
7416715387984494,140.251800624,35.0,1698000.0,-1953000.0,7.0,3930.0,-7675.289999999999
7416715638087801,140.501903931,35.0,1698000.0,-1991000.0,7.0,3930.0,-7824.63
7416715888368494,140.752184624,35.0,1698000.0,-1991000.0,7.0,3930.0,-7824.63
7416716137953340,141.00176947,35.0,1698000.0,-1991000.0,7.0,3930.0,-7824.63
7416716388076186,141.251892316,35.0,1698000.0,-1991000.0,7.0,3930.0,-7824.63
7416716637869340,141.50168547,35.0,1698000.0,-1995000.0,7.0,3929.0,-7838.355
7416716887578263,141.751394393,35.0,1698000.0,-1995000.0,7.0,3929.0,-7838.355
7416717138041340,142.00185747,35.0,1698000.0,-1995000.0,7.0,3929.0,-7838.355
7416717388345725,142.252161855,35.0,1698000.0,-1995000.0,7.0,3929.0,-7838.355
7416717638556725,142.502372855,35.0,1698000.0,-2011000.0,7.0,3930.0,-7903.2300000000005
7416717888110878,142.751927008,35.0,1698000.0,-2011000.0,7.0,3930.0,-7903.2300000000005
7416718137824109,143.001640239,35.0,1698000.0,-2011000.0,7.0,3930.0,-7903.2300000000005
7416718388453955,143.252270085,35.0,1698000.0,-2011000.0,7.0,3930.0,-7903.2300000000005
7416718637417955,143.501234085,35.0,1698000.0,-1889000.0,7.0,3926.0,-7416.214
7416718887719186,143.751535316,35.0,1698000.0,-1889000.0,7.0,3926.0,-7416.214
7416719137999802,144.001815932,35.0,1698000.0,-1889000.0,7.0,3926.0,-7416.214
7416719387962340,144.25177847,35.0,1698000.0,-1889000.0,7.0,3926.0,-7416.214
7416719638006340,144.50182247,35.0,1698000.0,-1764000.0,6.0,3925.0,-6923.7
7416719888395878,144.752212008,35.0,1700000.0,-1764000.0,6.0,3925.0,-6923.7
7416720138212725,145.002028855,35.0,1700000.0,-1764000.0,6.0,3925.0,-6923.7
7416720388052417,145.251868547,35.0,1700000.0,-1764000.0,6.0,3925.0,-6923.7
7416720638031494,145.501847624,35.0,1700000.0,-1853000.0,7.0,3923.0,-7269.319
7416720887575494,145.751391624,35.0,1700000.0,-1853000.0,7.0,3923.0,-7269.319
7416721137797417,146.001613547,35.0,1700000.0,-1853000.0,7.0,3923.0,-7269.319
7416721387877032,146.251693162,35.0,1700000.0,-1853000.0,7.0,3923.0,-7269.319
7416721638002340,146.50181847,35.0,1700000.0,-2000000.0,7.0,3930.0,-7860.0
7416721888142340,146.75195847,35.0,1700000.0,-2000000.0,7.0,3930.0,-7860.0
7416722138357725,147.002173855,35.0,1700000.0,-2000000.0,7.0,3930.0,-7860.0
7416722388068417,147.251884547,35.0,1700000.0,-2000000.0,7.0,3930.0,-7860.0
7416722637429109,147.501245239,35.0,1700000.0,-2001000.0,7.0,3930.0,-7863.93
7416722887603802,147.751419932,35.0,1700000.0,-2001000.0,7.0,3930.0,-7863.93
